"response","PYY","TTC15","VPS45","MBNL1","BBOX1","MAML1","DNAH2","CXorf56","CR1","FLJ10154","PEG10","PER3","GNB1L","GPX7","LARP5","KIAA0319","KCNJ9","DIRAS3","ORC3L","ORM1","ATF5","TRAPPC2","WWP2","KIAA0494","PARP1","PIM1","MTERF","PPRC1","SH2B1","BTN2A3","CTH","C2orf28","TIMM8A","GDAP1L1","C7orf43","WNT2","ALG5","GMPPB","LAMB1","LILRA3","TMCO1","WDR19","SLC43A1","CDC16","MBTPS1","SPTLC1","YWHAH","EAPP","SLC7A5","CACNG3","ZNF764","IFRD2","KLK14","SERPINB9","SULF1","MEA1","STRN4","CROCCL1","PCOLCE","CCDC44","DAK","ANKS1A","CCS","TACC3","DUSP9","FAU","CACNA1C","SLC9A3","TCEAL2","SNED1","COX7A2","MPL","PRNP","SERPINA10","DLGAP4","CADM3","COPZ1","POLR3D","HOXC10","PLCL2","CTSO","IL10","FLG","TERF2IP","FGF13","CARKL","ACVR2A","CTSB","SMARCD3","AMFR","GDI1","ZNF337","B3GALNT1","SLC38A2","GP6","BCAM","IER3IP1","PLEKHA4","ASGR1","NR4A1","FNDC4","PMS1","URG4","CDX1","KIAA0888","IGSF6","CXorf34","FYN","PRSS16","FLJ20294","TRIM32","KLHL21","RPS4X","HABP2","NT5DC3","PSMD13","TUSC4","C1QBP","HDHD3","COL8A1","CEL","TICAM1","ZNF654","DCI","HOXD9","EEF1A2","GLTSCR2","NBR2","MEX3C","SPINK1","C16orf5","HIST1H4A","SMNDC1","N4BP1","SLC4A2","EEF1A1","BZW1","FLT3","CEP350","FBXO41","GTF2A1","ATXN7","DKFZp547H025","PGRMC1","KIF25","ZNF117","TSSK1B","WBP4","ZNF473","LARP1","BEX1","FNBP4","OXSM","GNPAT","SLC4A7","MMP12","IGF2","FXYD1","LARS2","RPL6","AVPR1B","RNASE3","TRAM1","AARSD1","SMARCB1","NANOS1","FGF1","ATP2C1","IER2","SEC13","CUTA","TRIM36","DAZL","FOXM1","RNF146","FCHO1","HNRPUL1","LEMD3","MTMR11","WWOX","MLYCD","APBA1","FABP6","COL9A2","APLP2","ZFYVE9","NLGN4X","MOXD1","ARL4D","PANK2","KIAA0776","IL32","PEX5L","FAM107A","LOC200383","KIAA0515","PSMD7","MYCT1","NRF1","CECR1"
931,3.004640875,6.916106609,8.041900907,7.561331418,9.101500784,7.008532917,3.55878013,5.566287052,3.093627269,8.489778764,7.413044091,7.400239592,3.993557614,7.378905754,5.530983492,3.402150725,3.235784325,3.329121159,7.186071458,2.968236823,4.772104112,6.753905823,4.871447974,7.83116109,8.494516993,5.501716453,7.548090831,6.161157261,5.755230815,3.751352818,3.869891628,9.693073316,5.600065909,2.969432634,5.207234516,4.178693265,8.508444384,6.30701315,5.886556469,2.834183227,7.915540701,6.740658216,3.71005735,8.407521922,6.174425296,8.498347321,8.135851733,8.107302973,4.804478767,2.953674276,5.558332188,7.50079144,3.077778664,5.459539182,7.187065073,8.233642641,5.626279751,7.533209825,7.171378554,7.450601138,5.18833258,6.892213997,6.611824503,6.247878126,3.549455319,11.57522981,2.94823746,3.335971183,6.649602325,3.492676055,11.26964764,3.276461106,8.07137856,3.332290923,5.696969118,3.230460278,7.222328835,5.253145325,3.570249254,5.41323111,7.92902755,3.565576277,2.862528963,8.119450151,6.219300006,4.693643279,6.064674029,10.73462198,6.865937303,6.149855479,7.770738287,7.126185343,6.4430695,9.255823009,4.416417816,7.510558832,6.973025171,4.027930287,3.14149475,4.237744321,4.069405022,8.461105196,5.665968431,4.549233792,4.808789232,6.145880851,6.605569831,6.344451554,5.51919255,4.849208646,7.088571359,8.135124795,12.75280743,3.362333679,4.108836285,6.927182247,5.770116809,6.398237319,6.508330492,2.94009221,7.254406429,4.624052456,6.200510272,8.111974736,4.190229043,3.672165146,11.58170009,3.999328596,8.592940005,3.026627281,4.305927444,3.114237987,8.211163477,6.246126474,5.544149546,12.97211036,8.971900905,3.540658992,6.561502269,4.4723087,4.482550599,5.821485658,2.775983249,9.5817811,3.365856514,4.173057339,2.693657315,4.271611916,5.012953366,8.222828209,4.109518882,8.449386589,7.74288073,9.670415617,4.420811041,8.142286429,11.96377937,4.320113569,6.571265192,11.92153235,3.897142782,3.501112157,8.705797732,6.459057836,6.916670655,6.493799147,3.469994864,6.414685107,8.109249772,9.824087926,10.12565956,4.366244163,3.133053606,5.627333047,6.403987194,5.9885142,7.958014727,7.457819961,4.65047396,5.165249749,5.217767971,3.491433551,2.89026539,3.26948542,7.203568161,4.011996679,4.294486837,4.082253177,6.980200605,8.750292971,7.673124002,8.097900155,3.08571217,7.336865001,3.891558079,7.597663187,7.786941502,3.072392043,4.212214641,7.977042208
1212,3.114130256,6.857784661,7.544112982,6.571406514,3.71206776,6.00699492,3.615257726,5.124293309,2.975120521,8.497886547,6.105655348,4.078786847,3.923301912,7.648092789,4.232943161,3.117959621,3.501692403,3.480152046,5.831185933,3.118285261,4.324306373,5.267643108,4.571874828,5.628145576,6.634987482,3.93800915,6.546137081,5.521053076,4.658528904,3.716990225,3.691994247,10.30242417,5.407518291,3.108907254,4.347345351,4.908556993,9.792236245,6.623163366,6.423814154,3.040128152,8.129851647,5.89411898,3.545137821,7.881770256,5.640848286,7.058832214,6.897959812,7.731314887,4.124396024,2.988079701,4.648079619,6.769804356,3.382305938,3.931137049,7.770758346,9.197307896,5.104710238,5.779811715,8.874147819,6.297864343,4.063512593,5.703572959,4.624143846,5.176879548,3.544196251,11.56005733,3.149974681,3.995389784,4.702650831,3.673388016,11.2300744,3.290513334,6.754669386,3.185365161,4.660369072,3.668438582,7.84783854,5.604210922,3.32817157,3.830924235,6.439906448,3.738762725,3.12066725,8.235166979,5.615097167,5.293724215,6.20816558,10.45170954,6.658372,4.972482211,7.073264076,5.331165435,6.218927974,10.44677866,3.74014123,6.495084278,6.616017274,3.880958572,3.214144038,4.452859819,4.618607751,7.176759049,4.688548385,4.447728357,3.340268068,5.018442161,4.025114548,5.257836681,3.980202348,4.026860258,5.354929311,6.384180081,12.46606177,3.571562751,3.883967652,6.055825395,5.799495666,6.919116283,4.17823112,3.050396381,3.944096929,4.682130699,4.224433934,8.10526657,3.63163114,3.710451543,10.79255242,3.520113759,6.560754271,4.73313669,3.648001148,3.584388538,7.762268277,5.628885915,5.232999062,12.77127335,8.639636367,3.557774753,5.296606651,3.795961358,3.563425791,3.419768758,3.050368313,8.533660169,3.521656746,3.555905799,2.846160932,5.100209321,3.939325159,7.059802242,8.469018342,5.532914471,7.587614442,9.374941825,4.164386479,6.94340543,11.71206262,3.655775815,5.932653339,11.81415117,3.814781248,3.828575821,8.524733475,4.362670514,6.229075348,5.196977559,3.670620378,6.004227326,7.655983211,10.22731348,10.99340178,3.270704244,3.069932207,4.306559331,5.026018156,4.473749219,6.842700411,6.831050015,4.396026428,4.791807356,5.190077695,3.517855697,2.909531573,4.184201458,7.153683297,3.82586716,4.133286167,4.609388319,4.928900093,7.676877981,6.544425039,6.294420227,3.129442136,8.386718874,3.551987359,5.106383065,7.49572245,3.348792168,3.680547856,5.670613896
932,3.083330965,6.443677861,7.892083523,6.521706821,5.30709336,6.357020892,4.598114194,5.810063218,2.960972599,8.031996106,6.225823618,4.89778149,4.383008516,5.741088691,5.045361901,3.335079402,3.233315401,7.238348465,6.679248775,3.292046768,6.356381578,4.954871922,4.270162418,7.755402594,7.021000957,6.183664001,6.455018116,5.419168879,4.611048218,3.966114101,3.461492562,10.59681522,5.766458443,3.209000822,5.22367548,4.748223669,8.819308474,5.64562963,4.248857441,3.07938989,7.396630518,6.428253966,3.766549027,7.297184127,5.455337255,7.724781428,7.010972283,8.068430771,5.692986616,3.154930568,4.40079711,5.672017058,3.05727587,4.876589262,5.571673843,8.148093278,4.983971595,6.399100565,6.407550447,6.276092165,4.329560274,6.221686678,5.478293043,6.967300941,3.221907447,10.90443709,3.096591309,3.505884467,3.777588632,4.169617081,10.2652542,3.418768564,7.912007876,3.22343259,4.769515645,3.568321475,7.894425994,5.180876764,3.340589178,4.231155394,7.029136388,3.79135141,4.942619917,6.906386117,6.69479358,5.929975315,6.638895009,10.61550796,6.24833529,5.77692152,7.615859942,5.972705869,5.839827345,10.66032141,3.634090147,6.904914699,8.312032474,3.937042307,3.20736039,4.243375653,4.644943811,7.5204416,6.157909392,5.098242725,4.261604005,4.854919257,5.575643801,6.491197181,5.215356138,4.107104508,6.009782326,6.240750579,12.78772574,3.740863642,3.820191625,6.514867887,4.773232391,7.617554453,4.308910303,2.916110528,3.106964464,4.857807816,5.217662524,8.124577296,4.151666622,4.414654529,10.59813158,3.357058624,5.740963874,3.341468331,4.236456736,3.345340811,7.503724216,5.955358134,5.557515704,12.7405136,9.068489979,3.629803608,5.204916756,4.205150699,4.051450097,3.508792777,3.087690892,9.025695673,3.685459092,4.108178257,3.129707192,4.41541349,5.096356295,7.374203329,4.738488453,6.244542257,6.878093676,8.323713408,4.24426104,8.774191057,9.941050294,5.318172476,5.742188734,11.32663068,4.151405106,3.527833597,8.77715105,4.632240654,6.146805438,5.014033925,3.632530227,6.399219763,7.706625118,9.42873241,10.39904448,5.315998484,3.247987181,6.266487179,5.01166934,4.765207376,7.570129248,7.131836869,5.380633466,4.578908985,4.807200621,3.687458877,3.898167827,5.116816684,8.391194808,3.878107806,6.494383073,4.881861628,5.135248821,7.378441585,5.56872354,7.743547434,3.101974229,4.071759559,3.533248924,6.302621494,6.889592805,3.111038058,4.135166138,8.225693313
36,3.157116833,6.300328958,7.497630769,7.368660317,6.185031776,7.394719118,3.645653046,5.661190183,2.977430081,8.209547367,6.861622617,5.697966235,4.083719694,5.70211761,4.535444831,3.871322659,3.250711307,4.368141006,7.481022737,2.896523193,4.317968993,6.283817344,5.281906687,7.348505568,7.383312473,5.612798209,6.657050606,6.539600321,5.226065517,3.979359861,4.034051854,10.33160693,5.995038205,3.225159032,5.008216419,3.873083868,8.589247785,5.169849021,5.046875372,2.882895346,8.030046408,5.563688785,3.506623927,7.525047241,6.907690483,7.093073202,7.487881976,8.411393706,6.021141294,3.096364821,4.285272529,6.540311943,3.292881594,4.323677542,5.88070631,8.556498337,4.78777067,7.051385372,5.844569869,5.659922312,5.028254295,6.713826042,6.168434174,5.311392309,3.331803446,11.70664767,3.084997134,3.445909017,4.500586382,4.761948846,10.79869091,3.30308659,8.245086969,3.25914859,4.609210307,4.570295585,7.791432097,5.281860854,5.262530896,3.893635009,6.620205616,3.478262797,2.984552404,8.416435213,6.732376444,4.441373084,5.557604513,10.51146168,7.923343265,7.170850965,7.39112373,6.203572492,6.866800768,9.137888588,3.924037284,6.715308392,6.979214092,3.488965792,3.311330356,4.204587561,4.314351316,7.28022634,6.181044402,4.554213866,3.415724879,5.666011896,5.74280283,7.60968105,5.832195351,4.592671684,5.720487055,6.954031641,12.84682624,3.362506922,4.105536584,6.822646972,5.14835974,6.161405174,5.122150404,2.866081391,4.661560879,4.506280096,5.94000768,7.96791857,4.108243834,6.104480702,11.44970635,3.287623195,8.298531093,3.099660023,4.16312432,3.304153541,7.971810764,6.510080809,6.207708463,13.02641335,8.254996432,3.202530554,6.096406969,3.878179855,4.172731625,3.539081998,2.952076549,9.4717779,3.324878225,4.277014056,3.004497209,4.810829403,4.166996798,8.285615567,5.73098573,7.159662576,7.190413533,9.220174893,3.913676594,3.299165388,11.07839402,4.1055612,5.778130985,11.12420195,4.221351108,3.442066474,9.140561915,4.732617001,6.194885926,6.172319153,3.657194131,6.514670237,8.304596699,8.631576413,10.60840847,3.266711635,3.180366297,4.549367653,5.839579415,4.864953588,7.415649714,7.139497176,4.689792104,5.51600872,5.46704353,3.476007217,3.181588447,3.967501218,7.552076978,3.857742145,5.024945862,3.640748131,5.331586981,7.71487728,7.528798063,6.731964693,2.94671213,7.18250923,3.563996985,6.194843705,7.88504121,3.17787799,4.075611512,6.432295427
1398,3.312535539,5.955766778,6.575201182,6.802867261,4.315150945,5.931045949,3.844725204,4.959155701,3.053615543,8.789760282,4.061578686,3.806395038,3.877584641,6.525086083,4.419663202,3.484730228,3.427082616,4.00129651,6.732832164,3.096822586,4.00294529,6.210676991,4.528029691,5.228096458,6.166277879,4.901809592,6.759353863,5.204465026,4.455706986,3.958180624,3.98692624,10.27820924,6.414160551,3.406000329,4.240747813,4.117625348,9.091077956,5.278014789,4.78565311,3.066581952,7.487593262,6.136200276,3.658445006,8.191397535,5.718051184,7.285231884,7.037274301,8.487328905,4.961206264,3.044854667,4.1046437,7.042927123,3.282880568,4.419791128,4.187754684,8.40017352,4.193975116,6.211483303,5.912193679,6.071262342,4.464932194,5.56733979,5.365475302,4.92589159,3.193024164,11.7351644,3.10497156,3.535259712,3.826786546,4.593543516,11.03389664,3.453352532,7.517935451,3.419319354,4.253898687,3.639381892,7.98018561,4.877910635,3.218799262,4.387511208,7.529948902,3.532649254,3.183594495,7.530468969,4.159995717,5.109491303,6.135114302,9.407149488,7.309749167,5.89879243,6.800572223,5.424842245,5.573905667,10.02437204,3.98266246,6.196910343,6.375213011,3.933244008,3.337362477,4.942344291,4.462381824,7.308528739,5.193119693,4.812015193,4.270496092,4.611751238,4.704170881,4.92077226,5.264268484,3.915691133,5.53972869,5.685428935,13.02633381,3.434402473,3.441694496,6.553274569,5.690890719,6.95396932,4.634618313,2.957996932,3.628913275,4.046007727,5.114405447,7.320306695,3.805835565,5.139314802,10.93422915,3.762144671,7.341748189,3.245544728,3.932414282,3.31996423,7.63766763,5.830892039,4.827393685,13.00086928,8.526051671,3.520517734,4.928089105,4.148025763,3.77479098,3.487024128,3.067856767,8.747729052,3.685777739,3.988044759,3.200394276,4.695832017,3.710278111,7.045650859,4.13723727,6.96396092,8.352835637,8.739746417,4.506553836,3.15481332,8.861046097,4.070750872,5.052612492,12.0263122,4.24680191,4.03177893,8.16067777,5.233696613,6.04445032,6.151681639,3.630174456,5.677406738,9.966020517,9.449406363,10.15725178,3.306406357,3.05925632,4.209360548,4.963947078,5.924430881,6.169695367,6.239265207,5.195486956,4.864111882,5.164767934,3.733244185,5.466487887,3.63862759,7.192241486,3.889969183,6.773408479,3.822624412,6.231020296,8.31562114,7.258633314,5.883679656,3.122951819,5.59403683,4.865290568,5.832244905,7.45595338,3.283194072,3.922341947,7.599828189
1381,3.606399903,4.974863549,7.164867961,6.492994304,3.564288952,5.580109942,3.779060344,5.278370334,2.895564836,7.737492453,4.553173421,4.251545399,4.467440748,8.339737212,4.31050309,3.394540019,3.583837066,5.047378068,7.178753435,3.322964984,4.586169085,6.715413871,4.402297521,5.639347444,6.474255773,4.079801975,6.682616068,4.904467137,4.418350764,3.963701864,4.765279825,10.20945872,6.320249669,3.097416851,4.426038584,3.561930237,9.01673111,6.091171923,4.725810262,3.114859906,7.770675183,4.872894461,3.872457333,7.154920527,5.266458012,7.554115946,6.736672368,8.36358337,4.452090514,3.405107436,3.656771259,7.263211881,3.670216339,4.187123535,4.111085352,8.686845333,4.341668526,4.830586868,4.860106131,5.881053357,4.158778701,5.267265475,4.92671838,4.038460394,3.295958482,12.04277687,3.396253955,3.864896363,4.693602339,3.70396312,11.45137853,3.356467956,8.14410647,3.424081307,4.132736616,3.590154019,7.640757948,4.25627867,3.42689393,4.099675271,6.549355431,3.688818766,2.91583453,6.883893468,8.385412841,5.666320779,6.233573016,8.200176627,6.326999127,5.747423186,6.499070453,4.911362087,6.171756638,9.361552424,3.944664436,5.080654255,6.305297508,3.948139589,3.636507246,4.570991767,4.784231453,8.328130745,5.483835823,5.020770592,3.533136141,4.511243774,5.030938684,4.813362869,5.225590797,4.054262655,4.444213537,6.52824925,12.95441013,3.353150461,3.565371508,6.651594267,6.405204841,8.256080092,4.901133067,2.920043675,3.137975336,4.180838835,4.593414604,8.52071926,3.782677037,4.037114405,10.55320343,3.559270767,5.410862131,4.397461039,4.092263077,3.398990095,8.091174507,5.160544986,4.521219536,12.90113178,9.438927989,3.715631301,4.625585003,3.877098274,3.962610371,3.416957139,3.062566467,8.652171112,3.648756491,4.082033688,3.177329655,3.981816358,4.299746172,5.676606966,8.8716152,5.353995083,8.020453037,9.155922701,4.115308347,3.202111116,3.72946848,4.209461993,4.547130824,11.24469569,4.161937612,3.989716885,8.383653937,4.024523721,5.07633056,5.537594038,3.681851343,4.907244607,6.944763794,10.78391066,10.47634561,3.028658655,3.343858546,4.18834873,5.205309574,4.602970196,6.003250763,6.135360311,4.416981098,4.939158694,5.128042636,3.779326009,9.761378967,3.862093981,6.604224385,3.957427649,4.139358368,3.656705914,6.165564889,6.784761332,5.902695831,6.094219791,3.021707587,6.220146694,4.088737135,4.672631976,7.230046243,3.348370757,3.892625543,5.622767593
146,2.982699012,6.648771958,7.354743455,7.566213411,7.023426287,7.398238493,3.674537442,5.940788792,2.895311509,8.817556649,3.907695158,4.529104511,4.991269682,4.779772949,5.20998383,4.821232901,3.590017035,3.193499793,6.637324799,3.249960183,4.2651888,7.388697384,5.120188667,7.710853193,7.729287153,6.269969165,6.782374392,6.265108372,5.903444537,3.846548047,3.846653058,9.099979871,5.857153533,3.340141996,5.549911546,4.253826571,7.653101021,6.013417243,5.241690815,2.992420023,6.919154754,6.312042587,3.823011185,7.272596897,5.777166705,7.122512857,7.982773942,7.658936339,6.49760799,3.169803768,4.90736684,7.564705514,3.253751277,3.805427725,9.276612035,9.31314059,5.884722598,8.954460984,4.375814479,5.984602902,5.160018652,6.735060764,5.751776641,6.568722728,3.56658622,11.50787459,2.991917694,3.507680696,3.223943951,3.879604749,10.84460846,3.386734922,6.504172701,3.511421625,5.003707306,3.546201389,7.721013531,4.536081651,3.76745698,3.725169954,7.27850022,3.545918696,2.761145188,7.536898262,3.23962504,5.642614519,5.420402699,9.45789271,6.529339875,5.2140533,7.535610944,6.225644189,6.053514126,9.926488201,4.068714982,7.146175695,7.000029065,3.878631623,3.291314054,4.985083717,4.41218915,7.259608661,6.716097365,4.880481562,3.337603801,5.482609434,6.847449382,5.0469691,6.020151356,4.744050365,6.068745318,6.74825848,12.97439656,3.747365918,4.753181649,5.600757515,5.651318132,6.732431412,5.992422702,2.709778723,4.814143346,6.046267076,4.480133305,8.421117157,3.822853591,3.756289486,10.84999078,3.126713767,7.521503636,3.149009624,3.6549029,3.26464046,7.558618649,6.169128617,6.948469543,12.80334905,6.850430853,3.544535292,6.094679042,3.776085389,3.761426144,4.289737775,2.96688473,8.325322888,3.67135987,3.9300413,3.077863561,4.330743219,3.923064112,8.421625065,4.087128387,7.841857131,7.280567465,9.217315958,4.01474721,3.322921262,4.181676093,3.944484199,6.671221852,11.36307573,4.195868535,3.731476071,7.45169219,4.58963469,7.36759365,5.265644946,3.683209992,5.690897751,9.110364146,9.864286101,10.28412415,5.266498475,3.157890277,7.190979066,4.807825979,4.56198802,7.974764317,6.833175586,6.407823351,5.083225122,5.02911987,3.912348299,3.469979964,7.182574999,8.007383551,4.12356589,3.085390115,3.515096077,4.648992646,6.973535959,7.050099734,7.862062662,3.205239015,9.194726501,3.527345633,7.205608031,6.479455756,3.296269858,4.224390802,8.274557452
145,2.973136524,8.422663442,7.327031894,6.700062048,3.326986376,7.573255971,3.710387638,5.566537099,2.8956656,9.25553894,6.852232501,4.489063089,4.165159411,7.178067867,5.543960585,3.782281496,3.403026981,4.026150743,7.452818229,2.919385015,6.159157945,7.518010156,4.781508699,7.201950095,7.591897802,5.973917159,6.859028357,6.897652257,5.901816404,3.901744329,3.356532702,9.87480729,4.391839068,3.011968707,5.673312634,3.652667649,7.399446136,5.791399306,4.933211765,2.867358308,7.166149595,9.159632706,3.678283342,7.925226901,6.762242725,7.770396225,6.086235375,7.508411136,5.45376622,3.083171061,4.734833223,7.343384724,3.169387398,4.862217545,6.711138546,9.200830374,6.223621868,9.919420569,5.792014267,5.196878534,5.112560568,8.010511203,6.922721038,6.179351958,2.920140472,11.11551061,3.001621744,3.425914412,3.406398753,4.533827793,10.69437744,3.285784728,6.559407667,3.444300374,5.656659331,3.26771868,8.81337383,4.366880722,3.536602357,3.824963692,6.617850126,3.462167362,2.800761197,8.175906752,5.534185788,4.32868424,5.973636064,9.721512383,5.464167556,5.556816144,7.838864986,6.141726266,4.771428515,10.4814266,4.276815898,7.940212946,5.128435552,4.244318682,3.344749659,5.406209937,4.437078201,9.622423994,7.040059572,4.412514416,4.586323273,4.147741853,4.83573972,10.02446944,5.785876767,5.030119003,5.774095923,7.645296603,12.67219299,3.418910205,4.814575523,6.067830185,5.580253506,6.032697709,6.683039682,2.956108377,7.106423483,4.986586826,5.527861629,7.546312684,3.652451242,3.495762822,10.09206366,3.659720599,7.169731451,3.139063376,3.799422542,3.050303042,7.805803001,6.302097663,7.112856575,12.80369836,8.451564044,3.35190881,6.363655417,5.074518139,3.806255583,4.143644631,2.937163658,8.385889251,3.71354531,6.256360455,2.78405738,5.630285347,4.529364779,8.340796964,3.44900062,9.063483627,7.305997977,9.178203457,4.223579743,2.902733547,12.16106759,7.039646181,6.438591875,11.30326403,3.93630356,3.485690649,8.351048673,5.185598515,6.091956682,6.313546954,3.496021737,5.740743642,9.54283445,9.119439702,10.73741179,2.961246721,2.982697359,5.000166814,6.589008961,3.983026638,8.143375896,8.569248711,5.215242811,4.526951205,4.898062255,3.537645813,3.484776807,8.160235365,8.043403827,4.365860652,3.528707344,3.442774208,6.337336341,7.518376059,8.016875262,3.700284132,3.08029886,8.156658214,3.930593158,7.824949518,7.015687274,3.327197502,4.476887703,6.863039461
1573,3.325424184,6.739919432,7.890880346,6.35705285,3.645250199,6.38860582,3.646154248,4.92427592,2.974296507,8.275588874,3.943967578,3.123329387,4.348116501,5.618458095,4.738760045,3.499814386,3.520613526,3.356268594,6.279875643,3.476439801,4.557978268,6.279403853,4.985722007,5.817345073,7.647608398,3.589240926,6.853731873,5.491697646,4.680847098,4.307384414,4.920890991,9.626804546,5.77841898,3.329956703,4.355927171,3.896634883,9.096766941,7.086045008,6.339946344,3.03570156,7.964645459,5.193106455,4.308642608,7.413175704,6.055453901,7.251942622,7.117654673,8.508189625,6.122947871,3.411950292,4.37578479,7.996209773,3.64436847,3.638768209,3.55278306,7.96967029,5.222393552,7.273340884,3.875775407,6.794910001,5.424229349,6.135415426,5.398806568,5.455865736,3.598976612,11.46355331,3.12173475,3.730492008,3.375133318,3.344139839,11.09786705,3.434389237,6.373574639,3.317998241,3.990644748,3.606127296,8.061977603,5.139388035,7.320184927,4.677174651,5.697481443,3.390438214,2.940656008,7.469595491,5.069584487,5.052615643,5.563862381,8.197200942,3.844186534,5.64093972,6.183760001,5.222934163,7.661047164,8.589340263,3.892213626,4.36599584,6.243853272,4.049108364,3.332533779,4.677269082,4.466971364,7.275892177,5.889325893,4.927778866,3.745145486,3.466258972,4.53891297,4.044617575,5.940751431,4.162810951,6.333546835,7.149795332,12.86618357,3.949245109,3.799281523,6.524463282,5.938556444,7.550182183,6.14313125,2.771205126,3.342650371,5.070999099,4.561250065,8.024384558,3.931061914,4.151121551,11.55537446,3.533457234,6.05553582,11.02770491,3.614737136,3.409704922,7.419134666,5.609000024,6.606646822,12.93509516,7.919294079,3.906559984,5.431504746,3.850515361,3.385215202,3.549876068,3.058637041,8.553287579,3.566881844,3.682344843,3.163792922,4.172909824,4.053278784,8.182963644,3.444807895,5.990212449,8.404514941,9.612416568,4.618875884,3.930684919,3.520361865,3.365365966,7.026424324,11.94575298,4.053230551,3.568399415,7.727247735,6.025103224,6.206777401,6.045961083,3.794359641,5.666485706,7.865636152,9.470758033,10.18519091,4.633511902,3.090005295,4.783241964,4.467997268,4.348463424,7.077607876,6.124915483,4.205165618,4.911423351,6.003515339,3.823886633,8.134140975,4.046294224,6.551685617,4.411397973,3.93928489,3.934594962,4.47133424,5.967991194,6.560070861,8.700156686,2.983782809,4.433397349,4.136399786,6.282419658,7.715165296,3.13703381,3.85553682,3.867510172
2182,3.161687177,6.639205887,7.481789826,7.540697416,6.43601265,6.51398427,3.569572877,5.326356929,2.943506842,8.813097624,6.819069567,4.778863594,4.106156672,4.018567807,4.962180976,3.458788698,3.331208224,3.808743677,6.732105926,3.028033519,4.276217144,6.090084953,4.726444569,7.150458826,7.510777566,4.94905698,6.084342577,5.641104928,4.888349269,3.850196092,3.932277029,9.473767796,5.546767316,3.430327865,4.892751799,3.684421827,8.440378636,6.736031598,4.460323901,3.051750117,7.406493735,5.850982263,3.652884132,7.948756654,6.221944165,6.578997753,8.122717586,7.476475649,6.36558076,3.156015162,4.533230266,7.028617347,2.979978367,4.651460586,8.235532218,8.200667863,4.335627784,7.437936297,4.912970904,6.094909015,4.247120744,6.256329786,6.006527774,6.754961797,2.97506899,11.11960086,3.189345906,3.528651193,4.511030059,3.560727804,10.34911638,3.268192593,7.964356028,3.057011715,4.579313981,4.00591541,7.806424048,4.804935014,3.198922334,4.896868396,7.480615929,3.551684444,3.053486782,8.272161031,3.267772107,4.47473455,5.695976619,10.0247261,7.928198558,5.980479029,7.031507035,5.716979657,5.601430427,10.20705499,3.88965203,6.49299577,5.665112292,3.521685258,3.190325059,4.103005364,4.396196456,7.725570752,6.084499756,4.69441496,3.764674921,6.537094905,5.449882126,6.554206604,5.22205446,4.011122985,5.703874116,7.55800315,12.75011567,3.564216955,4.0247261,5.560445727,5.368991283,6.183522109,4.212415935,2.959398505,2.884195212,3.998365497,6.138867983,6.421028656,4.275992032,3.83755537,11.20455786,3.38459103,6.971444269,3.296734626,3.922329515,3.432324359,7.081782965,5.731233563,5.9338871,12.85509069,8.927896208,3.387292423,6.191499197,3.927128794,4.052136334,4.347219219,2.998353617,9.016456534,3.514237406,3.514357576,3.007960572,4.56179579,3.792512204,8.051651887,3.351418348,7.196764196,7.125825387,9.036124133,4.531822145,9.296351088,3.163735042,3.378799811,6.396331706,11.93579973,3.927403544,3.412853043,8.885343924,4.92023199,6.629726804,5.921909382,3.537285951,6.066370414,8.640568872,10.29589026,10.30973543,4.583986341,3.133714496,5.292564852,5.657009924,4.804382754,7.003910568,7.22138312,4.301838746,4.7302653,5.498711184,3.670743437,3.052495913,5.64690276,7.301005319,3.783434421,4.488386779,3.58120426,4.046471091,7.896030047,7.182113944,8.020628693,3.057647061,8.642900035,3.603052062,6.072800245,7.339028193,3.057014691,3.942710826,8.870483815
